"Project.ID","Project.Activity.ID","Activity.ID","Site.IDs","Start.date","End.date","Description","Status","Attribution","Latitude","Longitude","Assessor_name","Date.image.assessment.completed","Overall_condition_score","Comments","Ecosystem.image.s.","MVG.Group","Huchinson.Group","Indicate.whether.you.have.completed.this.assessment","Condition.Rating.Upper","Condition.Rating.Lower","ImageName"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","cc7b7b56-10c7-477f-9086-e7e726572729","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"20","2/11/2018",0.95,NA,"https://biocollect.ala.org.au/image?id=3_TERC0625.JPG","shrublands","G - Central Australia","Yes",1,0.9,"TERC0625.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","cf7f7733-9ee6-4330-a570-69f950d968a8","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"20","2/11/2018",0.95,NA,"https://biocollect.ala.org.au/image?id=5_RP_P1060451.JPG","grasslands, sedgelands and herblands","B1 - Alpine areas of NSW, Vic and Tas","Yes",1,0.9,"RP_P1060451.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","9dc922e5-9d58-4626-bca1-f396b39dd3cc","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"20","2/11/2018",0.8,NA,"https://biocollect.ala.org.au/image?id=8_IMG_6198.JPG","grasslands, sedgelands and herblands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.95,0.6,"IMG_6198.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","65594aae-8378-404a-8fdf-d278bfb3cd82","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"20","2/11/2018",0.8,NA,"https://biocollect.ala.org.au/image?id=0_Donohue_004.JPG","grasslands, sedgelands and herblands","E4 - sub-tropical and continental eastern Australia and associated with Brigalow belt Qld, NSW","Yes",0.95,0.5,"Donohue_004.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","41fa15e0-8e69-48da-92b5-e7798727cf38","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"20","2/11/2018",0.7,NA,"https://biocollect.ala.org.au/image?id=2_Donohue_003.JPG","grasslands, sedgelands and herblands","E4 - sub-tropical and continental eastern Australia and associated with Brigalow belt Qld, NSW","Yes",0.9,0.4,"Donohue_003.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","92d25d23-d6ea-4fdd-bc11-d59f38f109ca","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"20","2/11/2018",0.8,NA,"https://biocollect.ala.org.au/image?id=0_IMG_4055.JPG","grasslands, sedgelands and herblands","E6 - Southern edge arid interior WA, SA, NSW and Qld","Yes",0.95,0.6,"IMG_4055.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","8fab611b-3e09-4102-84ff-f7418ac47ed3","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"20","2/11/2018",0.8,NA,"https://biocollect.ala.org.au/image?id=5_SP_MVG19_007.JPG","grasslands, sedgelands and herblands","E6 - Southern edge arid interior WA, SA, NSW and Qld","Yes",0.95,0.6,"SP_MVG19_007.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","003bfe77-9a0c-416a-9a8d-7271bb9b369d","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"20","2/11/2018",0.7,NA,"https://biocollect.ala.org.au/image?id=0_SP_MVG22_010.JPG","grasslands, sedgelands and herblands","E6 - Southern edge arid interior WA, SA, NSW and Qld","Yes",0.8,0.4,"SP_MVG22_010.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","c386906a-373c-4ee8-bdfa-a36fab3f84ef","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"21","30/10/2018",0.8,"Tricky. Without other information, could be regrowth in a logged patch of Nothofagus or else gnarly Nothofagus growing in an exposed situation.  I suppose either way still appears in reasonable condition.","https://biocollect.ala.org.au/image?id=8_DM056.JPG","Closed tall forest, enclosed forest","B1 - Alpine areas of NSW, Vic and Tas","Yes",0.9,0.7,"DM056.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","d9c38289-6c7c-4822-808d-53a85d701496","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"21","30/10/2018",0.8,"Structurally complex regrowth ash. Could be recovering from either logging or fire or both, but appears in good condition.","https://biocollect.ala.org.au/image?id=21_SP_MVG2_005.JPG","Closed tall forest, enclosed forest","D5 - Tas lowlands, southern Vic, southern and northern Tablelands NSW","Yes",0.9,0.7,"SP_MVG2_005.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","51a425f0-9f9f-4065-b597-8381c313007d","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"21","30/10/2018",0.8,"Post fire regeneration. Regeneration appears to be in recovery i.e. structural change should only be short term. However, the access track and some persistent weeds on access track e.g. Acetosella vulgaris, lowers the score.","https://biocollect.ala.org.au/image?id=10_RP_P1060725.JPG","Open forest and woodlands","B1 - Alpine areas of NSW, Vic and Tas","Yes",0.8,0.7,"RP_P1060725.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","25cab507-1f65-4b83-80d8-621c7efe6fae","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"21","30/10/2018",0.6,"Likely thinned but still has ribbon gum canopy dominants and a Poa tussock understorey. However, probably less species diversity than prior to settlement with ongoing grazing.","https://biocollect.ala.org.au/image?id=25_SP_MVG5_11_016.JPG","Open forest and woodlands","D5 - Tas lowlands, southern Vic, southern and northern Tablelands NSW","Yes",0.7,0.5,"SP_MVG5_11_016.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","cbb2408c-4771-45bf-989e-69bbc7e5908d","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"21","30/10/2018",0.5,"Moderately complex, ground layer appears reasonable, but likely structurally and floristically impacted given location and land use history. Possibly shrub layer thickening from grazing ad fire regime changes.","https://biocollect.ala.org.au/image?id=9_SP_MVG5_11_015.JPG","Open forest and woodlands","E3 - Western slopes NSW and part of North Western Plains","Yes",0.6,0.5,"SP_MVG5_11_015.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","3180c49b-a87c-4446-bf3f-5b136d0c5f3f","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"21","30/10/2018",0.7,"Logged forest but structurally complex and likely floristically complex, but multiply disturbed and disturbance ongoing.","https://biocollect.ala.org.au/image?id=6_MW007.JPG","Open forest and woodlands","F3 - Sydney Basin and NSW south coast","Yes",0.8,0.6,"MW007.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","16861fea-86a2-4dd5-af89-0dfa54f051c0","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"21","30/10/2018",0.6,"My score applies to foreground, which appears to be derived grassland & shrubland. Probably transitioning after clearing and grazing but still likely to be differernet at this point to pre-European state. Background hills are in much better condition.","https://biocollect.ala.org.au/image?id=9_RP_P1060873.JPG","shrublands","B1 - Alpine areas of NSW, Vic and Tas","Yes",0.7,0.5,"RP_P1060873.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","047b831b-bd0c-4ee9-ad75-7d9e0fbd571a","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"21","30/10/2018",0.8,"Structurally and floristically complex despite past grazing and burning history.","https://biocollect.ala.org.au/image?id=8_RP_P1060451.JPG","grasslands, sedgelands and herblands","B1 - Alpine areas of NSW, Vic and Tas","Yes",0.9,0.8,"RP_P1060451.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","835fc20c-7bbc-4051-a3ba-658c100e49ff","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"16","1/11/2018",0.7,"apparent absence of large old-growth canopy trees; ground-layer cover & diversity appears OK; loss of shrub layer perhaps indicative of seral progression post-fire?","https://biocollect.ala.org.au/image?id=2_DM019.JPG","Open forest and woodlands","E3 - Western slopes NSW and part of North Western Plains","Yes",0.8,0.6,"DM019.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","8b6d45ff-2882-4c04-9399-fa82643400b4","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"16","1/11/2018",0.8,"not overly familiar with this ecosystem; evidence of human-impact in foreground; density of paperbarks similar to most I've encountered in proximity to coastal freshwater wetlands; not sure regarding ground layer (invasive vs native)","https://biocollect.ala.org.au/image?id=0_DM052.JPG","Open forest and woodlands","F4 - NSW North Coast extending to southern Qld and Great Sandy Province","Yes",0.9,0.5,"DM052.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","4c0d3bd1-4d2a-432f-8fad-d7dea28a2daf","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"16","1/11/2018",0.4,"'weedy' cleared edge in front of dense regrowth forest; biodiversity condition in regrowth probably approaching OK level, but cleared area a long way from ideal","https://biocollect.ala.org.au/image?id=0_FC01.JPG","Open forest and woodlands","F4 - NSW North Coast extending to southern Qld and Great Sandy Province","Yes",0.5,0.2,"FC01.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","344edd77-c1c2-4052-9d57-c2bedbf034fa","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"16","1/11/2018",0.8,"structural and floristic diversity seem OK although perhaps slightly thickened shrub-layer; ground-layer appears slightly reduced and/or affected by dry conditions","https://biocollect.ala.org.au/image?id=14_SP_MVG5_11_015.JPG","Open forest and woodlands","E3 - Western slopes NSW and part of North Western Plains","Yes",0.9,0.7,"SP_MVG5_11_015.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","ef539169-6049-472e-b385-5bfe89b70577","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"16","1/11/2018",0.4,"not overly familiar with this ecosystem; appears to have heavily degraded ground layer, but potentially affected by dry conditions; shrub canopy maybe ok in terms of diversity and cover, despite obvious dieback of two trees/shrubs in foreground","https://biocollect.ala.org.au/image?id=6_Donohue_001.JPG","Open forest and woodlands","E4 - sub-tropical and continental eastern Australia and associated with Brigalow belt Qld, NSW","Yes",0.7,0.2,"Donohue_001.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","f540159c-3f8d-49d1-bd30-215e4cfb378f","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"16","1/11/2018",0.3,"heavily thinned/logged spotted gum open forest; substantial loss of hollow-bearing trees; low-moderate abundance of regen canopy trees; reduced overall diversity","https://biocollect.ala.org.au/image?id=2_ANBG4.JPG","Open forest and woodlands","E7 - Maritime sub-tropical areas of Qld","Yes",0.4,0.2,"ANBG4.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","280fc2bf-79d4-4f19-b4bc-421c6055838b","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"16","1/11/2018",0.8,"good biomass and diversity of perennials; moderate-heavy patch-grazing impact on areas of annual grasses/forbs; minor woody-weed encroachment of ?Acacia farnesiana","https://biocollect.ala.org.au/image?id=5_Donohue_003.JPG","grasslands, sedgelands and herblands","E4 - sub-tropical and continental eastern Australia and associated with Brigalow belt Qld, NSW","Yes",0.9,0.7,"Donohue_003.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","bbf107b7-e2d2-4864-a4bf-501a1ec801ff","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"16","1/11/2018",0.5,"grazing-reduced biomass; reduced tussock basal area; dry condition makes it difficult to assess likely plant diversity","https://biocollect.ala.org.au/image?id=1_Donohue_004.JPG","grasslands, sedgelands and herblands","E4 - sub-tropical and continental eastern Australia and associated with Brigalow belt Qld, NSW","Yes",0.7,0.4,"Donohue_004.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","5fe89618-3c8e-4409-b2b6-34684375af8c","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"16","1/11/2018",0.7,"appears to be largely regrowth community; heavy grazing in open area around feature tree; reasonable diversity of regen shrub/tree spp.; with modified grazing has potentially significant overall biodiversity value","https://biocollect.ala.org.au/image?id=6_ANGB3.JPG","Open forest and woodlands","F4 - NSW North Coast extending to southern Qld and Great Sandy Province","Yes",0.8,0.4,"ANGB3.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","5a97ba0d-16fc-48be-85cc-4e9d323526ee","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"16","1/11/2018",0.8,"Difficult to see if grass layer completely native spp. but woody layer and grass layer appear in reasonable condition. Apparent dieback in canopy and low large-tree abundance reduce condition score.","https://biocollect.ala.org.au/image?id=0_ANGB2.JPG","Open forest and woodlands","E4 - sub-tropical and continental eastern Australia and associated with Brigalow belt Qld, NSW","Yes",0.9,0.7,"ANGB2.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","f2b38d22-7463-4c12-b139-15fe55da7d75","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"8","8/11/2018",0.4,"This looks like a scrub rolled strip for fire management. This will result in loss of obligate-seeders, potentially lead to weed invasion, but the area may still maintain native dominance","https://biocollect.ala.org.au/image?id=11_SP_MVG14_014.JPG","shrublands","E6 - Southern edge arid interior WA, SA, NSW and Qld","Yes",0.6,0.3,"SP_MVG14_014.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","c9f7f7b6-137e-4027-a430-17a21d073b46","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"8","8/11/2018",0.3,"Narrow strip along road under influence of road and cropping impacts","https://biocollect.ala.org.au/image?id=MWD03318.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.4,0.2,"MWD03318.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","737a33c0-36e4-4b99-9542-aabeec1ab239","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"8","8/11/2018",0.3,"High weed invasion, partial clearance","https://biocollect.ala.org.au/image?id=MW100-0042_IMG.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.4,0.2,"MW100-0042_IMG.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","cd041a08-a9ab-4847-b10e-9effcd53c9e8","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"8","8/11/2018",0.3,"Soil ripping, vegetation clearance and weed invasion in main part of photo - better condition mallee to periphery to photo","https://biocollect.ala.org.au/image?id=MW100-0057_IMG.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.5,0.3,"MW100-0057_IMG.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","66c109cc-a84a-49b2-8343-0c1114693981","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"8","8/11/2018",0.5,"Evidence of physical disturbance and partially clearing","https://biocollect.ala.org.au/image?id=MWD03358.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.5,0.3,"MWD03358.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","2c4bf4ad-54e9-485c-9af1-bd23d02c59b8","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"8","8/11/2018",0.6,"Structure and native content looks good, but low condition due to either drought and/or overgrazing","https://biocollect.ala.org.au/image?id=MWMAO53.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.7,0.5,"MWMAO53.jpg"
"405fdfe2-c22c-46c6-806d-cc7f644a0824","1108d1a3-9753-47e0-b18c-ed6715c4f44b","a5a15032-7d29-4ea3-b031-23c52c2d27f0","25b665a4-2f1c-4def-9791-8e0183b5d669","27/10/2016",NA,"Assessment of images of biomes to enable moderation of ecological condition scores.","active","Commonwealth Department of the Environment and Energy. (2018) Image Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 22/11/2018, 23:01.",NA,NA,"8","8/11/2018",0.9,"Condition looks good","https://biocollect.ala.org.au/image?id=MWD03214.JPG","shrublands","E2 - Inland of E1 in southwest WA, southern SA, northwest Vic and southern NSW","Yes",0.95,0.7,"MWD03214.jpg"
